time,simulation,state,bias,estimate,method,truth
365,21,3,-0.003996538265812737,0.013506461734187264,Aalen-Johansen,0.017503
730,21,1,-0.005005639474815582,0.9143193605251844,Aalen-Johansen,0.919325
730,21,2,0.021295712393828464,0.06400971239382847,Aalen-Johansen,0.042714
730,21,3,-0.016290072919012532,0.02167092708098747,Aalen-Johansen,0.037961
1095,21,1,-0.0074948768053398895,0.8816561231946601,Aalen-Johansen,0.889151
1095,21,2,0.008003780854690883,0.05699178085469088,Aalen-Johansen,0.048988
1095,21,3,-5.089040493509028e-4,0.061352095950649096,Aalen-Johansen,0.061861
1460,21,1,-0.02336272445870846,0.8430982755412916,Aalen-Johansen,0.866461
1460,21,2,0.00459403594587373,0.05943303594587373,Aalen-Johansen,0.054839
1460,21,3,0.018768688512834864,0.09746868851283486,Aalen-Johansen,0.07869999999999999
1825,21,1,-0.026640913297424684,0.8178050867025753,Aalen-Johansen,0.844446
1825,21,2,0.002929143955011086,0.06321914395501109,Aalen-Johansen,0.06029
1825,21,3,0.02371176934241362,0.11897576934241362,Aalen-Johansen,0.095264
365,22,1,0.008909304609126978,0.9584883046091269,Aalen-Johansen,0.949579
365,22,2,-0.00884713614030298,0.024070863859697023,Aalen-Johansen,0.032918
365,22,3,-6.21684688241024e-5,0.0174408315311759,Aalen-Johansen,0.017503
730,22,1,-0.005535491699578232,0.9137895083004217,Aalen-Johansen,0.919325
730,22,2,0.005455937857551205,0.04816993785755121,Aalen-Johansen,0.042714
730,22,3,7.955384202699284e-5,0.038040553842026995,Aalen-Johansen,0.037961
1095,22,1,-0.003157432004484484,0.8859935679955155,Aalen-Johansen,0.889151
1095,22,2,0.009172347838859007,0.058160347838859004,Aalen-Johansen,0.048988
1095,22,3,-0.006014915834374718,0.05584608416562528,Aalen-Johansen,0.061861
1460,22,1,-0.0022784431123312743,0.8641825568876688,Aalen-Johansen,0.866461
1460,22,2,2.709167482169844e-5,0.0548660916748217,Aalen-Johansen,0.054839
1460,22,3,0.002251351437509319,0.08095135143750931,Aalen-Johansen,0.07869999999999999
1825,22,1,-0.013307911918283177,0.8311380880817169,Aalen-Johansen,0.844446
1825,22,2,0.014011732275365167,0.07430173227536517,Aalen-Johansen,0.06029
1825,22,3,-7.038203570822466e-4,0.09456017964291775,Aalen-Johansen,0.095264
365,23,1,-0.005389146392152044,0.9441898536078479,Aalen-Johansen,0.949579
365,23,2,0.008611166548710109,0.04152916654871011,Aalen-Johansen,0.032918
365,23,3,-0.00322202015655808,0.014280979843441921,Aalen-Johansen,0.017503
730,23,1,-0.007520092788129262,0.9118049072118707,Aalen-Johansen,0.919325
730,23,2,0.005254130617080979,0.04796813061708098,Aalen-Johansen,0.042714
730,23,3,0.002265962171048297,0.0402269621710483,Aalen-Johansen,0.037961
1095,23,1,-0.008010382727246745,0.8811406172727533,Aalen-Johansen,0.889151
1095,23,2,0.01192893085948251,0.06091693085948251,Aalen-Johansen,0.048988
1095,23,3,-0.003918548132236022,0.05794245186776398,Aalen-Johansen,0.061861
1460,23,1,-0.01044448731356662,0.8560165126864334,Aalen-Johansen,0.866461
1460,23,2,0.01663842611625485,0.07147742611625485,Aalen-Johansen,0.054839
