time,simulation,method,state,bias,estimate,truth
365,11,Aalen-Johansen,2,-0.0017671610321708109,0.1967348389678292,0.198502
365,11,Aalen-Johansen,3,-0.026912137438961925,0.25051686256103806,0.277429
730,11,Aalen-Johansen,1,0.005085665889598023,0.22949866588959802,0.224413
730,11,Aalen-Johansen,2,-0.003365107219897079,0.18441289278010292,0.187778
730,11,Aalen-Johansen,3,-0.001720558669700889,0.5860884413302991,0.587809
1095,11,Aalen-Johansen,1,0.006179212511877363,0.10470421251187736,0.098525
1095,11,Aalen-Johansen,2,0.01619049262588773,0.14780649262588774,0.131616
1095,11,Aalen-Johansen,3,-0.022369705137764262,0.7474892948622357,0.769859
1460,11,Aalen-Johansen,1,0.009043837595444026,0.05272083759544403,0.043677
1460,11,Aalen-Johansen,2,0.019468763753049914,0.10154276375304991,0.082074
1460,11,Aalen-Johansen,3,-0.028512601348493316,0.8457363986515067,0.874249
1825,11,Aalen-Johansen,1,0.015861225063629355,0.035147225063629356,0.019286
1825,11,Aalen-Johansen,2,0.012925203967487413,0.06094220396748741,0.048017
1825,11,Aalen-Johansen,3,-0.02878642903111539,0.9039105709688845,0.9326969999999999
365,12,Aalen-Johansen,1,0.010318107676860144,0.5343871076768602,0.524069
365,12,Aalen-Johansen,2,0.011896424561259333,0.21039842456125935,0.198502
365,12,Aalen-Johansen,3,-0.022214532238118923,0.25521446776188106,0.277429
730,12,Aalen-Johansen,1,0.02834648776122109,0.2527594877612211,0.224413
730,12,Aalen-Johansen,2,-0.0031899725437180837,0.18458802745628192,0.187778
730,12,Aalen-Johansen,3,-0.025156515217503395,0.5626524847824966,0.587809
1095,12,Aalen-Johansen,1,0.009602828975585231,0.10812782897558523,0.098525
1095,12,Aalen-Johansen,2,0.007274193434075177,0.1388901934340752,0.131616
1095,12,Aalen-Johansen,3,-0.01687702240966138,0.7529819775903386,0.769859
1460,12,Aalen-Johansen,1,0.01815183340361578,0.06182883340361578,0.043677
1460,12,Aalen-Johansen,2,-0.0035645876193734494,0.07850941238062654,0.082074
1460,12,Aalen-Johansen,3,-0.014587245784243419,0.8596617542157566,0.874249
1825,12,Aalen-Johansen,1,0.0022196811838663573,0.02150568118386636,0.019286
1825,12,Aalen-Johansen,2,0.0100605440886374,0.0580775440886374,0.048017
1825,12,Aalen-Johansen,3,-0.012280225272504941,0.920416774727495,0.9326969999999999
365,13,Aalen-Johansen,1,-0.006239914569524108,0.5178290854304759,0.524069
365,13,Aalen-Johansen,2,-0.01410695692347258,0.18439504307652743,0.198502
365,13,Aalen-Johansen,3,0.0203468714929968,0.2977758714929968,0.277429
730,13,Aalen-Johansen,1,0.005102791311274696,0.2295157913112747,0.224413
730,13,Aalen-Johansen,2,0.0016954982864615387,0.18947349828646154,0.187778
730,13,Aalen-Johansen,3,-0.006798289597736429,0.5810107104022636,0.587809
1095,13,Aalen-Johansen,1,0.003783782862582352,0.10230878286258235,0.098525
1095,13,Aalen-Johansen,2,-0.01123142337868785,0.12038457662131216,0.131616
1095,13,Aalen-Johansen,3,0.007447640516104581,0.7773066405161045,0.769859
1460,13,Aalen-Johansen,1,0.005813833986371128,0.04949083398637113,0.043677
1460,13,Aalen-Johansen,2,-0.0033535293438398395,0.07872047065616015,0.082074
1460,13,Aalen-Johansen,3,-0.0024603046425326625,0.8717886953574674,0.874249
1825,13,Aalen-Johansen,1,-0.0012893330958650452,0.017996666904134956,0.019286
1825,13,Aalen-Johansen,2,-0.019039215352610075,0.028977784647389922,0.048017
1825,13,Aalen-Johansen,3,0.020328548448473316,0.9530255484484732,0.9326969999999999
365,14,Aalen-Johansen,1,0.015217353285507995,0.539286353285508,0.524069
365,14,Aalen-Johansen,2,-0.009695683345092354,0.18880631665490766,0.198502
365,14,Aalen-Johansen,3,-0.005521669940415086,0.2719073300595849,0.277429
730,14,Aalen-Johansen,1,0.01034497629487588,0.23475797629487588,0.224413
730,14,Aalen-Johansen,2,-0.018287992948602616,0.16949000705139738,0.187778
730,14,Aalen-Johansen,3,0.00794301665372743,0.5957520166537275,0.587809
1095,14,Aalen-Johansen,1,0.01914039166852345,0.11766539166852345,0.098525
1095,14,Aalen-Johansen,2,-0.027100588179413493,0.10451541182058652,0.131616
1095,14,Aalen-Johansen,3,0.007960196510891304,0.7778191965108913,0.769859
1460,14,Aalen-Johansen,1,0.012564364397941521,0.05624136439794152,0.043677
1460,14,Aalen-Johansen,2,-0.0050291909025942105,0.07704480909740578,0.082074
1460,14,Aalen-Johansen,3,-0.007535173495346381,0.8667138265046537,0.874249
1825,14,Aalen-Johansen,1,0.012781444612861393,0.032067444612861394,0.019286
1825,14,Aalen-Johansen,2,-0.008961906206515838,0.03905509379348416,0.048017
1825,14,Aalen-Johansen,3,-0.003819538406344525,0.9288774615936554,0.9326969999999999
365,15,Aalen-Johansen,1,-0.032069585856999316,0.4919994141430007,0.524069
365,15,Aalen-Johansen,2,0.006609611427982942,0.20511161142798295,0.198502
365,15,Aalen-Johansen,3,0.025459974429016374,0.30288897442901636,0.277429
730,15,Aalen-Johansen,1,-0.02707166820176518,0.19734133179823482,0.224413
730,15,Aalen-Johansen,2,-0.012835039361844824,0.17494296063815518,0.187778
730,15,Aalen-Johansen,3,0.03990670756360937,0.6277157075636094,0.587809
1095,15,Aalen-Johansen,1,-0.004120439104087575,0.09440456089591243,0.098525
1095,15,Aalen-Johansen,2,0.012477285748834083,0.1440932857488341,0.131616
1095,15,Aalen-Johansen,3,-0.008356846644747118,0.7615021533552528,0.769859
1460,15,Aalen-Johansen,1,-0.0028534060990649188,0.04082359390093508,0.043677
1460,15,Aalen-Johansen,2,-0.00680235791731873,0.07527164208268126,0.082074
